q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,hosp_subcrit_length,hosp_crit_length,LogLikelihood,R0,i_chain,
0.038760,0.516583,0.445297,0.044210,0.031067,0.012061,0.512906,6.563534,4.160330,6.975355,5.751892,12.147974,7.378399,2.224222,5.000000,
0.038760,0.516583,0.445297,0.044210,0.031067,0.012061,0.512906,6.563534,4.160330,6.975355,5.751892,12.147974,7.378399,2.224222,5.000000,
0.038760,0.516583,0.445297,0.044210,0.031067,0.012061,0.512906,6.563534,4.160330,6.975355,5.751892,12.147974,7.378399,2.224222,5.000000,
0.038760,0.516583,0.445297,0.044210,0.031067,0.012061,0.512906,6.563534,4.160330,6.975355,5.751892,12.147974,7.378399,2.224222,5.000000,
0.038760,0.516583,0.445297,0.044210,0.031067,0.012061,0.512906,6.563534,4.160330,6.975355,5.751892,12.147974,7.378399,2.224222,5.000000,
0.038760,0.516583,0.445297,0.044210,0.031067,0.012061,0.512906,6.563534,4.160330,6.975355,5.751892,12.147974,7.378399,2.224222,5.000000,
0.038760,0.516583,0.445297,0.044210,0.031067,0.012061,0.512906,6.563534,4.160330,6.975355,5.751892,12.147974,7.378399,2.224222,5.000000,
0.038760,0.516583,0.445297,0.044210,0.031067,0.012061,0.512906,6.563534,4.160330,6.975355,5.751892,12.147974,7.378399,2.224222,5.000000,
0.036939,0.461875,0.459721,0.050850,0.169923,0.011057,0.492466,5.820159,4.194042,7.021153,5.867698,12.430746,6.602557,2.224222,5.000000,
0.036705,0.455175,0.460329,0.049120,0.202100,0.010001,0.492793,5.714349,4.169598,7.041561,6.064508,12.508265,7.900729,2.224222,5.000000,
0.036705,0.455175,0.460329,0.049120,0.202100,0.010001,0.492793,5.714349,4.169598,7.041561,6.064508,12.508265,7.900729,2.224222,5.000000,
0.036705,0.455175,0.460329,0.049120,0.202100,0.010001,0.492793,5.714349,4.169598,7.041561,6.064508,12.508265,7.900729,2.224222,5.000000,
