"","id","q","c","symptomatic_fraction","socialDistancing_other","p_reduced","Initial_Condition_Scale","R0","chain","loc","id_sample","S.c","E.c","Is.c","Ia.c","Hs.c","Hc.c","D.c","R.c","S.c.pos","E.c.pos","Is.c.pos","Ia.c.pos","R.c.pos","S.a","E.a","Is.a","Ia.a","Hs.a","Hc.a","D.a","R.a","S.a.pos","E.a.pos","Is.a.pos","Ia.a.pos","R.a.pos","S.rc","E.rc","Is.rc","Ia.rc","Hs.rc","Hc.rc","D.rc","R.rc","S.rc.pos","E.rc.pos","Is.rc.pos","Ia.rc.pos","R.rc.pos","S.fc","E.fc","Is.fc","Ia.fc","Hs.fc","Hc.fc","D.fc","R.fc","S.fc.pos","E.fc.pos","Is.fc.pos","Ia.fc.pos","R.fc.pos","S.e","E.e","Is.e","Ia.e","Hs.e","Hc.e","D.e","R.e","S.e.pos","E.e.pos","Is.e.pos","Ia.e.pos","R.e.pos","H.pos"
"307","2",0.043799804,0.973489652,0.20194287,0.268627294,0.160820185,0.068198797,2.56613754,"5\","sfl",107,1395125.3415639,523.41741053,120.706464061,744.534561509,8,0,0,2050,0,0,0,0,0,1161717.06222225,141.002241204,33.114162707,200.821373836,4,2,1,570,0,0,0,0,0,2306758.26009503,299.09566316,69.432921805,426.211320003,9,4,3,1211,0,0,0,0,0,207590.770927518,42.72795188,9.613789173,60.887331429,1,1,0,176,0,0,0,0,0,1090360.27055398,51.273542256,11.750186767,73.705716993,3,3,2,207,0,0,0,0,0,0
"308","2",0.043754245,0.984976887,0.206697057,0.267821268,0.137698697,0.064653598,2.56613754,"5\","sfl",108,1395129.9503226,521.68026302,120.305856574,742.063557806,8,0,0,2050,0,0,0,0,0,1161718.3065871,140.534274936,33.004261538,200.154876424,4,2,1,570,0,0,0,0,0,2306760.89772309,298.10300744,69.20248387,424.796785602,9,4,3,1211,0,0,0,0,0,207591.146718612,42.58614392,9.581882382,60.685255086,1,1,0,176,0,0,0,0,0,1090360.72433946,51.103372704,11.711189578,73.461098262,3,3,2,207,0,0,0,0,0,0
"309","2",0.04463402,0.992991588,0.193589508,0.229500995,0.285892458,0.012488001,2.56613754,"5\","sfl",109,1395197.7655987,496.11912049,114.411144113,705.704136697,8,0,0,2050,0,0,0,0,0,1161736.61671165,133.648416132,31.387128031,190.347744188,4,2,1,570,0,0,0,0,0,2306799.70892726,283.49664028,65.811720065,403.982712399,9,4,3,1211,0,0,0,0,0,207596.676271894,40.49952004,9.112392009,57.711816057,1,1,0,176,0,0,0,0,0,1090367.40153587,48.599424048,11.137368011,69.861672069,3,3,2,207,0,0,0,0,0,0
"310","2",0.042322277,0.993489038,0.205005278,0.210080805,0.371201053,0.202222849,2.56613754,"5\","sfl",110,1394951.1102963,589.08919601,135.851181937,837.949325753,8,0,0,2050,0,0,0,0,0,1161670.01978,158.693416068,37.268908319,226.017895612,4,2,1,570,0,0,0,0,0,2306658.54620034,336.62239772,78.144485185,479.686916751,9,4,3,1211,0,0,0,0,0,207576.564378006,48.08891396,10.820005641,68.526702393,1,1,0,176,0,0,0,0,0,1090343.11547533,57.706696752,13.224451339,82.953376581,3,3,2,207,0,0,0,0,0,0
"311","2",0.043816497,0.996796007,0.186698747,0.01373774,0.833577976,0.077166851,2.56613754,"5\","sfl",111,1395113.6830937,527.81175699,121.719854163,750.785295147,8,0,0,2050,0,0,0,0,0,1161713.9144353,142.186024332,33.392172381,202.507367988,4,2,1,570,0,0,0,0,0,2306751.58786286,301.60671828,70.015845315,429.789573549,9,4,3,1211,0,0,0,0,0,207589.820313794,43.08667404,9.694501659,61.398510507,1,1,0,176,0,0,0,0,0,1090359.12264307,51.704008848,11.848835361,74.324512719,3,3,2,207,0,0,0,0,0,0
"312","2",0.043806504,0.972106579,0.204291061,0.103075842,0.542387241,0.066743586,2.56613754,"5\","sfl",112,1395127.2333382,522.70435714,120.542025218,743.520279442,8,0,0,2050,0,0,0,0,0,1161717.57300131,140.810153352,33.069051166,200.547794168,4,2,1,570,0,0,0,0,0,2306759.34277202,298.68820408,69.33833309,425.630690814,9,4,3,1211,0,0,0,0,0,207590.925179884,42.66974344,9.600692274,60.804384402,1,1,0,176,0,0,0,0,0,1090360.45682099,51.203692128,11.734179446,73.605307434,3,3,2,207,0,0,0,0,0,0
"313","2",0.038698276,0.932174367,0.209700959,0.461976045,0.028632439,0.49150421,2.56613754,"5\","sfl",113,1394575.044527,730.8370629,168.53997573,1039.57843437,8,0,0,2050,0,0,0,0,0,1161568.48202229,196.87855572,46.23663051,280.40279148,4,2,1,570,0,0,0,0,0,2306443.32086776,417.6211788,96.94777365,595.11017979,9,4,3,1211,0,0,0,0,0,207545.90055374,59.6601684,13.42353789,85.01573997,1,1,0,176,0,0,0,0,0,1090306.08746112,71.59220208,16.40654631,102.91379049,3,3,2,207,0,0,0,0,0,0
"314","2",0.044465565,0.992237996,0.194278325,0.158674473,0.420099159,0.041454275,2.56613754,"5\","sfl",114,1395160.1094425,510.31259475,117.684333075,725.893629675,8,0,0,2050,0,0,0,0,0,1161726.44954947,137.4719643,32.285082525,195.7934037,4,2,1,570,0,0,0,0,0,2306778.1580194,291.607197,67.694527875,415.540255725,9,4,3,1211,0,0,0,0,0,207593.60584685,41.658171,9.373088475,59.362893675,1,1,0,176,0,0,0,0,0,1090363.6938528,49.9898052,11.455997025,71.860344975,3,3,2,207,0,0,0,0,0,0
"315","2",0.043953488,0.992811641,0.205817955,0.271420543,0.155761378,0.036613198,2.56613754,"5\","sfl",115,1395166.4028426,507.94046702,117.137291374,722.519399006,8,0,0,2050,0,0,0,0,0,1161728.1487675,136.832942136,32.135009138,194.883281224,4,2,1,570,0,0,0,0,0,2306781.75978069,290.25169544,67.37985787,413.608666002,9,4,3,1211,0,0,0,0,0,207594.119001012,41.46452792,9.329518782,59.086952286,1,1,0,176,0,0,0,0,0,1090364.31351066,49.757433504,11.402745178,71.526310662,3,3,2,207,0,0,0,0,0,0
"316","2",0.040178718,0.988121788,0.208988999,0.115752841,0.718767268,0.369193781,2.56613754,"5\","sfl",116,1394734.0480847,670.90495269,154.718897253,954.328065357,8,0,0,2050,0,0,0,0,0,1161611.41298287,180.733579092,42.445007211,257.408430828,4,2,1,570,0,0,0,0,0,2306534.31982694,383.37425868,88.997595765,546.308318619,9,4,3,1211,0,0,0,0,0,207558.865459214,54.76775124,12.322744029,78.044045517,1,1,0,176,0,0,0,0,0,1090321.74319603,65.721301488,15.061131591,94.474370889,3,3,2,207,0,0,0,0,0,0
"317","2",0.044651746,0.995479735,0.199610354,0.128166461,0.449291568,0.011147437,2.56613754,"5\","sfl",117,1395199.5083319,495.46224413,114.259660381,704.769763589,8,0,0,2050,0,0,0,0,0,1161737.08724961,133.471461684,31.345570547,190.095718156,4,2,1,570,0,0,0,0,0,2306800.70630687,283.12128236,65.724583405,403.447827363,9,4,3,1211,0,0,0,0,0,207596.818371678,40.44589748,9.100326933,57.635403909,1,1,0,176,0,0,0,0,0,1090367.57312806,48.535076976,11.122621807,69.769173153,3,3,2,207,0,0,0,0,0,0
"318","2",0.044495816,0.965601693,0.209454177,0.045888623,0.613922144,0.008793522,2.56613754,"5\","sfl",118,1395202.5684214,494.30882578,113.993667986,703.129084834,8,0,0,2050,0,0,0,0,0,1161737.91347378,133.160744904,31.272599182,189.653182136,4,2,1,570,0,0,0,0,0,2306802.45761963,282.46218616,65.57157893,402.508615278,9,4,3,1211,0,0,0,0,0,207597.067886668,40.35174088,9.079141698,57.501230754,1,1,0,176,0,0,0,0,0,1090367.87442918,48.422089056,11.096728742,69.606753018,3,3,2,207,0,0,0,0,0,0
"319","2",0.043513293,0.949552736,0.224443334,0.101050142,0.436310318,0.080537404,2.56613754,"5\","sfl",119,1395109.3013748,529.46332796,122.100726652,753.134570588,8,0,0,2050,0,0,0,0,0,1161712.7313712,142.630937328,33.496659524,203.141031952,4,2,1,570,0,0,0,0,0,2306749.08017142,302.55047312,70.23493126,431.134424196,9,4,3,1211,0,0,0,0,0,207589.463035176,43.22149616,9.724836636,61.590632028,1,1,0,176,0,0,0,0,0,1090358.69121229,51.865795392,11.885911444,74.557080876,3,3,2,207,0,0,0,0,0,0
"320","2",0.041229193,0.981488897,0.192252095,0.145445879,0.656118994,0.301623706,2.56613754,"5\","sfl",120,1394821.8891822,637.79561594,147.083478778,907.231723082,8,0,0,2050,0,0,0,0,0,1161635.13007919,171.814329192,40.350334886,244.705256728,4,2,1,570,0,0,0,0,0,2306584.59196274,364.45463768,84.60554089,519.347858694,9,4,3,1211,0,0,0,0,0,207566.027887164,52.06494824,11.714613354,74.192551242,1,1,0,176,0,0,0,0,0,1090330.39216563,62.477937888,14.317860766,89.812035714,3,3,2,207,0,0,0,0,0,0
"321","2",0.041716066,0.999776878,0.203324735,0.19218246,0.470106964,0.249742597,2.65712293,"6\","sfl",121,1394889.3346239,612.37387253,141.220913461,871.070590109,8,0,0,2050,0,0,0,0,0,1161653.34034845,164.966022804,38.742020507,234.951608236,4,2,1,570,0,0,0,0,0,2306623.19150783,349.92792716,81.233268805,498.647296203,9,4,3,1211,0,0,0,0,0,207571.527284718,49.98970388,11.247683373,71.235328029,1,1,0,176,0,0,0,0,0,1090337.03294758,59.987644656,13.747168567,86.232239193,3,3,2,207,0,0,0,0,0,0
"322","2",0.043138741,0.974594123,0.198838147,0.166241716,0.472589723,0.130111708,2.65712293,"6\","sfl",122,1395044.8547796,553.75473692,127.702623004,787.687860476,8,0,0,2050,0,0,0,0,0,1161695.33079049,149.174745456,35.033462948,212.461001104,4,2,1,570,0,0,0,0,0,2306712.19688925,316.43127824,73.45726102,450.914571492,9,4,3,1211,0,0,0,0,0,207584.208158952,45.20446832,10.171005372,64.416367356,1,1,0,176,0,0,0,0,0,1090352.34570138,54.245361984,12.431228788,77.977707852,3,3,2,207,0,0,0,0,0,0
"323","2",0.043618728,0.934770486,0.195672276,0.236059187,0.31825305,0.08071847,2.65712293,"6\","sfl",123,1395109.065989,529.5520503,122.12118711,753.26077359,8,0,0,2050,0,0,0,0,0,1161712.66781703,142.65483804,33.50227257,203.17507236,4,2,1,570,0,0,0,0,0,2306748.94545832,302.6011716,70.24670055,431.20666953,9,4,3,1211,0,0,0,0,0,207589.44384218,43.2287388,9.72646623,61.60095279,1,1,0,176,0,0,0,0,0,1090358.66803584,51.87448656,11.88790317,74.56957443,3,3,2,207,0,0,0,0,0,0
"324","2",0.0436923,0.989049264,0.21410105,0.293364301,0.058889541,0.063213298,2.65712293,"6\","sfl",124,1395131.8227126,520.97451602,120.143102674,741.059668706,8,0,0,2050,0,0,0,0,0,1161718.8121324,140.344155336,32.959612238,199.884100024,4,2,1,570,0,0,0,0,0,2306761.96930629,297.69972344,69.10886437,424.222105902,9,4,3,1211,0,0,0,0,0,207591.299390412,42.52853192,9.568919682,60.603157986,1,1,0,176,0,0,0,0,0,1090360.90869786,51.034238304,11.695346278,73.361717562,3,3,2,207,0,0,0,0,0,0
"325","2",0.042765168,0.958272424,0.206549865,0.134783923,0.502568627,0.168837978,2.65712293,"6\","sfl",125,1394994.5106286,572.73060922,132.078691514,814.680070666,8,0,0,2050,0,0,0,0,0,1161681.73786972,154.286613096,36.233977318,219.741539864,4,2,1,570,0,0,0,0,0,2306683.38454437,327.27463384,75.97446857,466.366353222,9,4,3,1211,0,0,0,0,0,207580.103174332,46.75351912,10.519541802,66.623764746,1,1,0,176,0,0,0,0,0,1090347.38873882,56.104222944,12.857217758,80.649820482,3,3,2,207,0,0,0,0,0,0
"326","2",0.043496533,0.959643079,0.196578624,0.23783581,0.27590406,0.096787644,2.65712293,"6\","sfl",126,1395088.1760628,537.42594556,123.937003772,764.460987868,8,0,0,2050,0,0,0,0,0,1161707.02753696,144.775969008,34.000416964,206.196077072,4,2,1,570,0,0,0,0,0,2306736.98999286,307.10054032,71.29119686,437.618269956,9,4,3,1211,0,0,0,0,0,207587.740509736,43.87150576,9.871088796,62.516895708,1,1,0,176,0,0,0,0,0,1090356.61118157,52.645806912,12.064664084,75.678347436,3,3,2,207,0,0,0,0,0,0
"327","2",0.043728711,0.971561806,0.212595069,0.081688577,0.524832554,0.069998901,2.65712293,"6\","sfl",127,1395123.0014287,524.29946149,120.909875813,745.789233997,8,0,0,2050,0,0,0,0,0,1161716.43038575,141.239854932,33.169965931,201.159793388,4,2,1,570,0,0,0,0,0,2306756.92081766,299.59969228,69.549928565,426.929561499,9,4,3,1211,0,0,0,0,0,207590.580116494,42.79995604,9.629990109,60.989937357,1,1,0,176,0,0,0,0,0,1090360.04014067,51.359947248,11.769987911,73.829924169,3,3,2,207,0,0,0,0,0,0
"328","2",0.043557472,0.994398142,0.204798506,0.217109047,0.316757838,0.07258118,2.65712293,"6\","sfl",128,1395119.644466,525.5647782,121.20167334,747.58908246,8,0,0,2050,0,0,0,0,0,1161715.52400582,141.58071576,33.25001658,201.64526184,4,2,1,570,0,0,0,0,0,2306754.99960208,300.3227304,69.7177767,427.95989082,9,4,3,1211,0,0,0,0,0,207590.30639492,42.9032472,9.65323062,61.13712726,1,1,0,176,0,0,0,0,0,1090359.70960896,51.48389664,11.79839298,74.00810142,3,3,2,207,0,0,0,0,0,0
"329","2",0.04332715,0.955436791,0.199388045,0.269608549,0.196293393,0.118966118,2.65712293,"6\","sfl",129,1395059.3440466,548.29339782,126.443171334,779.919384246,8,0,0,2050,0,0,0,0,0,1161699.24289258,147.703527576,34.687949658,210.365630184,4,2,1,570,0,0,0,0,0,2306720.48920821,313.31051304,72.73279767,446.467481082,9,4,3,1211,0,0,0,0,0,207585.389591492,44.75864472,10.070695062,63.781068726,1,1,0,176,0,0,0,0,0,1090353.7723369,53.710373664,12.308627298,77.208662142,3,3,2,207,0,0,0,0,0,0
"330","2",0.044264142,0.984417302,0.208657305,0.017084189,0.652844888,0.045874156,2.65712293,"6\","sfl",130,1395154.3635972,512.47833644,118.183779628,728.974286732,8,0,0,2050,0,0,0,0,0,1161724.89817124,138.055388592,32.422098836,196.624341328,4,2,1,570,0,0,0,0,0,2306774.86962794,292.84476368,67.98182014,417.303788244,9,4,3,1211,0,0,0,0,0,207593.137339464,41.83496624,9.412867404,59.614826892,1,1,0,176,0,0,0,0,0,1090363.12810803,50.201959488,11.504615716,72.165316764,3,3,2,207,0,0,0,0,0,0
"331","2",0.044603028,0.978853598,0.198120691,0.289205066,0.123822739,0.000309873,2.65712293,"6\","sfl",131,1395213.5971651,490.15183777,113.035015649,697.215981481,8,0,0,2050,0,0,0,0,0,1161740.89123458,132.040903236,31.009606063,188.058256124,4,2,1,570,0,0,0,0,0,2306808.76945449,280.08676444,65.020141745,399.123639327,9,4,3,1211,0,0,0,0,0,207597.967153462,40.01239492,9.002788857,57.017662761,1,1,0,176,0,0,0,0,0,1090368.96033626,48.014873904,11.003408603,69.021381237,3,3,2,207,0,0,0,0,0,0
"332","2",0.0448079,0.979667505,0.191435658,0.11271086,0.510205323,0.009120409,2.65712293,"6\","sfl",132,1395202.1434683,494.46900041,114.030606217,703.356925073,8,0,0,2050,0,0,0,0,0,1161737.79873644,133.203893988,31.282732679,189.714636892,4,2,1,570,0,0,0,0,0,2306802.2144157,282.55371452,65.592826585,402.639043191,9,4,3,1211,0,0,0,0,0,207597.033236646,40.36481636,9.082083681,57.519863313,1,1,0,176,0,0,0,0,0,1090367.83258765,48.437779632,11.100324499,69.629308221,3,3,2,207,0,0,0,0,0,0
"333","2",0.04145158,0.975892999,0.190706573,0.382097361,0.112082307,0.28623299,2.65712293,"6\","sfl",133,1394841.897113,630.2541651,145.34432787,896.50439403,8,0,0,2050,0,0,0,0,0,1161640.53222051,169.78275468,39.87322269,241.81180212,4,2,1,570,0,0,0,0,0,2306596.04265544,360.1452372,83.60514435,513.20696301,9,4,3,1211,0,0,0,0,0,207567.65930306,51.4493196,11.57609691,73.31528043,1,1,0,176,0,0,0,0,0,1090332.36217728,61.73918352,14.14856289,88.75007631,3,3,2,207,0,0,0,0,0,0
"334","2",0.0426765,0.995701396,0.200875788,0.012400663,0.80125394,0.187815822,2.65712293,"6\","sfl",134,1394969.8394314,582.02975278,134.223187886,827.907627934,8,0,0,2050,0,0,0,0,0,1161675.07664648,156.791688504,36.822290482,223.309374536,4,2,1,570,0,0,0,0,0,2306669.26502843,332.58843016,77.20802843,473.938512978,9,4,3,1211,0,0,0,0,0,207578.091522868,47.51263288,10.690342398,67.705501854,1,1,0,176,0,0,0,0,0,1090344.95957478,57.015159456,13.065974042,81.959291718,3,3,2,207,0,0,0,0,0,0
"335","2",0.042394801,0.941561003,0.22711522,0.242940588,0.173639953,0.164203342,2.65712293,"6\","sfl",135,1395000.5356554,570.45963758,131.554977646,811.449729374,8,0,0,2050,0,0,0,0,0,1161683.36462696,153.674841144,36.090303602,218.870228296,4,2,1,570,0,0,0,0,0,2306686.83271355,325.97693576,75.67321723,464.517133458,9,4,3,1211,0,0,0,0,0,207580.594445748,46.56813368,10.477830078,66.359590494,1,1,0,176,0,0,0,0,0,1090347.98197222,55.881760416,12.806236762,80.330030598,3,3,2,207,0,0,0,0,0,0
"336","2",0.04348445,0.983980299,0.216421973,0.140920902,0.415417833,0.096713152,2.65712293,"6\","sfl",136,1395088.2729024,537.38944448,123.928586176,764.409066944,8,0,0,2050,0,0,0,0,0,1161707.05368365,144.766136064,33.998107712,206.182072576,4,2,1,570,0,0,0,0,0,2306737.04541491,307.07968256,71.28635488,437.588547648,9,4,3,1211,0,0,0,0,0,207587.748405888,43.86852608,9.870418368,62.512649664,1,1,0,176,0,0,0,0,0,1090356.62071654,52.642231296,12.063844672,75.673207488,3,3,2,207,0,0,0,0,0,0
"337","2",0.044064741,0.969071,0.20525534,0.223958263,0.22207659,0.040518295,2.65712293,"6\","sfl",137,1395161.3262165,509.85396455,117.578567335,725.241251615,8,0,0,2050,0,0,0,0,0,1161726.77807846,137.34841494,32.256067145,195.61743946,4,2,1,570,0,0,0,0,0,2306778.85438852,291.3451226,67.633689175,415.166799705,9,4,3,1211,0,0,0,0,0,207593.70506073,41.6207318,9.364664655,59.309542815,1,1,0,176,0,0,0,0,0,1090363.81365824,49.94487816,11.445701245,71.795762355,3,3,2,207,0,0,0,0,0,0
"338","2",0.040486007,0.969778459,0.205224826,0.205393797,0.526088715,0.34397435,2.65712293,"6\","sfl",138,1394766.833345,658.5474315,151.86910155,936.75012195,8,0,0,2050,0,0,0,0,0,1161620.26500315,177.4046142,41.66320485,252.6671778,4,2,1,570,0,0,0,0,0,2306553.0830836,376.312818,87.35833275,536.24576565,9,4,3,1211,0,0,0,0,0,207561.5387189,53.758974,12.09576915,76.60653795,1,1,0,176,0,0,0,0,0,1090324.9712832,64.5107688,14.78371785,92.73423015,3,3,2,207,0,0,0,0,0,0
"339","2",0.043108987,0.955091747,0.209859156,0.123768104,0.494192236,0.140853231,2.65712293,"6\","sfl",139,1395030.8907997,559.01808319,128.916415103,795.174702007,8,0,0,2050,0,0,0,0,0,1161691.56051592,150.592626492,35.366450161,214.480407428,4,2,1,570,0,0,0,0,0,2306704.20519614,319.43890468,74.155460015,455.200439169,9,4,3,1211,0,0,0,0,0,207583.069557514,45.63412924,10.267679079,65.028634167,1,1,0,176,0,0,0,0,0,1090350.97078643,54.760955088,12.549385541,78.718872939,3,3,2,207,0,0,0,0,0,0
"340","2",0.044271319,0.923613851,0.21086271,0.258086062,0.085697509,0.031325969,2.65712293,"6\","sfl",140,1395173.2762403,505.34972481,116.539834497,718.834200393,8,0,0,2050,0,0,0,0,0,1161730.00458488,136.135027908,31.971105039,193.889282172,4,2,1,570,0,0,0,0,0,2306785.69347906,288.77127132,67.036187985,411.499061631,9,4,3,1211,0,0,0,0,0,207594.679447286,41.25303876,9.281933721,58.785580233,1,1,0,176,0,0,0,0,0,1090364.99027597,49.503646512,11.344585659,71.161491861,3,3,2,207,0,0,0,0,0,0
"341","2",0.041350273,0.997571297,0.206040884,0.397905402,0.031579533,0.238552036,2.67103351,"7\","sfl",141,1394903.8823532,606.89049764,139.956380068,863.270769092,8,0,0,2050,0,0,0,0,0,1161657.26823536,163.488868752,38.395113116,232.847782768,4,2,1,570,0,0,0,0,0,2306631.51728522,346.79457008,80.50588234,494.182262364,9,4,3,1211,0,0,0,0,0,207572.713484184,49.54208144,11.146968324,70.597466052,1,1,0,176,0,0,0,0,0,1090338.46533939,59.450497728,13.624072396,85.460090484,3,3,2,207,0,0,0,0,0,0
"342","2",0.044787702,0.953977985,0.199358283,0.162345865,0.332665425,0.001680336,2.67103351,"7\","sfl",142,1395211.8155632,490.82336464,113.189877968,698.171194192,8,0,0,2050,0,0,0,0,0,1161740.41020206,132.221804352,31.052090416,188.315903168,4,2,1,570,0,0,0,0,0,2306807.74983002,280.47049408,65.10922184,399.670454064,9,4,3,1211,0,0,0,0,0,207597.821884384,40.06721344,9.015123024,57.095779152,1,1,0,176,0,0,0,0,0,1090368.78491699,48.080656128,11.018483696,69.115943184,3,3,2,207,0,0,0,0,0,0
"343","2",0.044178434,0.989923846,0.21734387,0.256251966,0.098051582,0.032241772,2.67103351,"7\","sfl",143,1395172.0856964,505.79846828,116.643320236,719.472515084,8,0,0,2050,0,0,0,0,0,1161729.68313803,136.255913904,31.999494932,194.061453136,4,2,1,570,0,0,0,0,0,2306785.01212163,289.02769616,67.09571518,411.864467028,9,4,3,1211,0,0,0,0,0,207594.582372168,41.28967088,9.290175948,58.837781004,1,1,0,176,0,0,0,0,0,1090364.87305318,49.547605056,11.354659492,71.224682268,3,3,2,207,0,0,0,0,0,0
"344","2",0.044250134,0.989992624,0.203184076,0.051579151,0.618652971,0.047705319,2.67103351,"7\","sfl",144,1395151.9830853,513.37560631,118.390701047,730.250607343,8,0,0,2050,0,0,0,0,0,1161724.25543303,138.297102108,32.478864889,196.968599972,4,2,1,570,0,0,0,0,0,2306773.50724266,293.35748932,68.100845735,418.034422281,9,4,3,1211,0,0,0,0,0,207592.943236186,41.90821276,9.429347871,59.719203183,1,1,0,176,0,0,0,0,0,1090362.89371917,50.289855312,11.524758509,72.291667011,3,3,2,207,0,0,0,0,0,0
"345","2",0.044202894,0.949615369,0.185936633,0.157724013,0.481083536,0.058016188,2.67103351,"7\","sfl",145,1395138.5789556,518.42793212,119.555829244,737.437283036,8,0,0,2050,0,0,0,0,0,1161720.63631801,139.658136816,32.798501828,198.907043344,4,2,1,570,0,0,0,0,0,2306765.83595613,296.24453264,68.77105222,422.148459012,9,4,3,1211,0,0,0,0,0,207591.850284072,42.32064752,9.522145692,60.306922716,1,1,0,176,0,0,0,0,0,1090361.57392794,50.784777024,11.638178068,73.003116972,3,3,2,207,0,0,0,0,0,0
"346","2",0.042459117,0.994114202,0.205328369,0.367861398,0.009570106,0.159233494,2.67103351,"7\","sfl",146,1395006.9964578,568.02441206,130.993384822,807.985745318,8,0,0,2050,0,0,0,0,0,1161685.10904361,153.018821208,35.936238314,217.935896872,4,2,1,570,0,0,0,0,0,2306690.53028046,324.58537832,75.35017711,462.534164106,9,4,3,1211,0,0,0,0,0,207581.121249636,46.36933976,10.433101446,66.076309158,1,1,0,176,0,0,0,0,0,1090348.61811277,55.643207712,12.751568434,79.987111086,3,3,2,207,0,0,0,0,0,0
"347","2",0.043651301,0.964702128,0.192804004,0.274849835,0.237578074,0.089741182,2.67103351,"7\","sfl",147,1395097.3364634,533.97317918,123.140753566,759.549603854,8,0,0,2050,0,0,0,0,0,1161709.50084512,143.845836024,33.781976642,204.871342216,4,2,1,570,0,0,0,0,0,2306742.23256059,305.12753096,70.83317683,434.806731618,9,4,3,1211,0,0,0,0,0,207588.487434708,43.58964728,9.807670638,62.115247374,1,1,0,176,0,0,0,0,0,1090357.5131287,52.307576736,11.987153002,75.192141558,3,3,2,207,0,0,0,0,0,0
"348","2",0.044711965,0.969990197,0.18788906,0.164315817,0.432961786,0.0068517,2.67103351,"7\","sfl",148,1395205.09279,493.357333,113.7742421,701.7756349,8,0,0,2050,0,0,0,0,0,1161738.5950533,132.9044244,31.2124027,189.2881196,4,2,1,570,0,0,0,0,0,2306803.9023352,281.918476,65.4453605,401.7338283,9,4,3,1211,0,0,0,0,0,207597.2737198,40.274068,9.0616653,57.3905469,1,1,0,176,0,0,0,0,0,1090368.1229824,48.3288816,11.0753687,69.4727673,3,3,2,207,0,0,0,0,0,0
"349","2",0.041134585,0.998603708,0.205442231,0.340557418,0.173326426,0.26068986,2.67103351,"7\","sfl",149,1394875.103182,617.7380314,142.45795418,878.70083242,8,0,0,2050,0,0,0,0,0,1161649.49785914,166.41106152,39.08138566,237.00969368,4,2,1,570,0,0,0,0,0,2306615.04674416,352.9931608,81.9448409,503.01525414,9,4,3,1211,0,0,0,0,0,207570.36687484,50.4275944,11.34620874,71.85932202,1,1,0,176,0,0,0,0,0,1090335.63169792,60.51311328,13.86758846,86.98760034,3,3,2,207,0,0,0,0,0,0
"350","2",0.044247144,0.997081037,0.186332513,0.129863257,0.557499086,0.046732766,2.67103351,"7\","sfl",150,1395153.2474042,512.89905534,118.280802558,729.572737902,8,0,0,2050,0,0,0,0,0,1161724.59679913,138.168725112,32.448715746,196.785760008,4,2,1,570,0,0,0,0,0,2306774.2308221,293.08517448,68.03762979,417.646373634,9,4,3,1211,0,0,0,0,0,207593.046326804,41.86931064,9.420594894,59.663767662,1,1,0,176,0,0,0,0,0,1090363.01820595,50.243172768,11.514060426,72.224560854,3,3,2,207,0,0,0,0,0,0
"351","2",0.038878486,0.980823488,0.216319578,0.292734998,0.401646983,0.455792278,2.67103351,"7\","sfl",151,1394621.4700386,713.33821622,164.504527414,1014.687217766,8,0,0,2050,0,0,0,0,0,1161581.01691042,192.164580696,45.129560618,273.688948264,4,2,1,570,0,0,0,0,0,2306469.89054517,407.62183784,94.62649807,580.861118922,9,4,3,1211,0,0,0,0,0,207549.686018532,58.23169112,13.102130502,82.980159846,1,1,0,176,0,0,0,0,0,1090310.65858842,69.878029344,16.013715058,100.449667182,3,3,2,207,0,0,0,0,0,0
"352","2",0.043553528,0.973342801,0.194003407,0.31056207,0.12187316,0.099702643,2.67103351,"7\","sfl",152,1395084.3865641,538.85429507,124.266398659,766.492742171,8,0,0,2050,0,0,0,0,0,1161706.00437231,145.160748876,34.090781933,206.744096884,4,2,1,570,0,0,0,0,0,2306734.82123361,307.91674004,71.480671795,438.781354557,9,4,3,1211,0,0,0,0,0,207587.431519842,43.98810572,9.897323787,62.683050651,1,1,0,176,0,0,0,0,0,1090356.2380617,52.785726864,12.096729073,75.879482367,3,3,2,207,0,0,0,0,0,0
"353","2",0.041638833,0.993194318,0.183498827,0.145073635,0.691641143,0.272692773,2.67103351,"7\","sfl",153,1394859.4993951,623.61945877,143.814283349,887.066862781,8,0,0,2050,0,0,0,0,0,1161645.28483668,167.995446036,39.453475963,239.266241324,4,2,1,570,0,0,0,0,0,2306606.11657689,356.35397644,82.725030245,507.804416427,9,4,3,1211,0,0,0,0,0,207569.094566062,50.90771092,11.454234957,72.543488061,1,1,0,176,0,0,0,0,0,1090334.09532506,61.089253104,13.999620503,87.815801337,3,3,2,207,0,0,0,0,0,0
"354","2",0.043180685,0.999305806,0.206281984,0.185860504,0.362054477,0.118679625,2.67103351,"7\","sfl",154,1395059.7164875,548.15301625,126.410797625,779.719698625,8,0,0,2050,0,0,0,0,0,1161699.34345162,147.6657105,34.679068375,210.3117695,4,2,1,570,0,0,0,0,0,2306720.702359,313.230295,72.714175625,446.353170375,9,4,3,1211,0,0,0,0,0,207585.41995975,44.747185,10.068116625,63.764738625,1,1,0,176,0,0,0,0,0,1090353.809008,53.696622,12.305475875,77.188894125,3,3,2,207,0,0,0,0,0,0
